id,name,#OfVertices,#OfRealVertices,#OfEdges,#OfRealEdges,
752,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_deleteClass_accessCard,30,28,46,37
753,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_deleteClass_barcode,31,29,49,40
754,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_deleteClass_fingerprint,30,28,46,37
755,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_deleteClass_QRCode,30,28,46,37
756,viewClass_email_studentAccess_teacherAccess_addNewSchedule_monitorAttendanceStatus_deleteClass_accessCard,25,23,39,31
757,viewClass_SMS_studentAccess_teacherAccess_addNewSchedule_monitorAttendanceStatus_deleteClass_barcode,26,24,42,34
758,viewClass_SMS_studentAccess_teacherAccess_addNewSchedule_monitorAttendanceStatus_deleteClass_fingerprint,25,23,39,31
759,viewClass_email_studentAccess_teacherAccess_addNewSchedule_monitorAttendanceStatus_deleteClass_QRCode,25,23,39,31
760,viewClass_email_studentAccess_teacherAccess_addNewSchedule_viewRecord_monitorAttendanceStatus_deleteClass_accessCard,27,25,42,33
761,viewClass_SMS_studentAccess_teacherAccess_addNewSchedule_viewRecord_monitorAttendanceStatus_deleteClass_barcode,28,26,45,36
762,viewClass_SMS_studentAccess_teacherAccess_addNewSchedule_viewRecord_monitorAttendanceStatus_deleteClass_fingerprint,27,25,42,33
763,viewClass_email_studentAccess_teacherAccess_addNewSchedule_viewRecord_monitorAttendanceStatus_deleteClass_QRCode,27,25,42,33
764,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_monitorAttendanceStatus_deleteClass_accessCard,29,27,45,36
765,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_monitorAttendanceStatus_deleteClass_barcode,30,28,48,39
766,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_monitorAttendanceStatus_deleteClass_fingerprint,29,27,45,36
767,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_monitorAttendanceStatus_deleteClass_QRCode,29,27,45,36
768,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_monitorAttendanceStatus_deleteClass_accessCard,31,29,48,38
769,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_monitorAttendanceStatus_deleteClass_barcode,32,30,51,41
770,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_monitorAttendanceStatus_deleteClass_fingerprint,31,29,48,38
771,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_monitorAttendanceStatus_deleteClass_QRCode,31,29,48,38
772,viewClass_email_teacherAccess_updateRecord_addNewSchedule_traceAttendanceActivity_deleteClass_accessCard,27,25,41,32
773,viewClass_SMS_teacherAccess_updateRecord_addNewSchedule_traceAttendanceActivity_deleteClass_barcode,28,26,44,35
774,viewClass_SMS_teacherAccess_updateRecord_addNewSchedule_traceAttendanceActivity_deleteClass_fingerprint,27,25,41,32
775,viewClass_email_teacherAccess_updateRecord_addNewSchedule_traceAttendanceActivity_deleteClass_QRCode,27,25,41,32
776,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_traceAttendanceActivity_deleteClass_accessCard,29,27,45,36
777,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_traceAttendanceActivity_deleteClass_barcode,30,28,48,39
778,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_traceAttendanceActivity_deleteClass_fingerprint,29,27,45,36
779,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_traceAttendanceActivity_deleteClass_QRCode,29,27,45,36
780,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_traceAttendanceActivity_deleteClass_accessCard,31,29,48,38
781,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_traceAttendanceActivity_deleteClass_barcode,32,30,51,41
782,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_traceAttendanceActivity_deleteClass_fingerprint,31,29,48,38
783,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_traceAttendanceActivity_deleteClass_QRCode,31,29,48,38
784,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_monitorAttendanceStatus_traceAttendanceActivity_deleteClass_accessCard,30,28,47,37
785,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_monitorAttendanceStatus_traceAttendanceActivity_deleteClass_barcode,31,29,50,40
786,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_monitorAttendanceStatus_traceAttendanceActivity_deleteClass_fingerprint,30,28,47,37
787,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_monitorAttendanceStatus_traceAttendanceActivity_deleteClass_QRCode,30,28,47,37
788,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_monitorAttendanceStatus_traceAttendanceActivity_deleteClass_accessCard,32,30,50,39
789,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_monitorAttendanceStatus_traceAttendanceActivity_deleteClass_barcode,33,31,53,42
790,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_monitorAttendanceStatus_traceAttendanceActivity_deleteClass_fingerprint,32,30,50,39
791,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_monitorAttendanceStatus_traceAttendanceActivity_deleteClass_QRCode,32,30,50,39
792,viewClass_email_studentAccess_teacherAccess_addNewClass_addNewSchedule_viewRecord_deleteClass_accessCard,30,28,50,41
793,viewClass_SMS_studentAccess_teacherAccess_addNewClass_addNewSchedule_viewRecord_deleteClass_barcode,31,29,53,44
794,viewClass_SMS_studentAccess_teacherAccess_addNewClass_addNewSchedule_viewRecord_deleteClass_fingerprint,30,28,50,41
795,viewClass_email_studentAccess_teacherAccess_addNewClass_addNewSchedule_viewRecord_deleteClass_QRCode,30,28,50,41
796,viewClass_email_teacherAccess_updateRecord_addNewClass_addNewSchedule_deleteClass_accessCard,30,28,49,40
797,viewClass_SMS_teacherAccess_updateRecord_addNewClass_addNewSchedule_deleteClass_barcode,31,29,52,43
798,viewClass_SMS_teacherAccess_updateRecord_addNewClass_addNewSchedule_deleteClass_fingerprint,30,28,49,40
799,viewClass_email_teacherAccess_updateRecord_addNewClass_addNewSchedule_deleteClass_QRCode,30,28,49,40
800,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_deleteClass_accessCard,32,30,53,44
801,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_deleteClass_barcode,33,31,56,47
802,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_deleteClass_fingerprint,32,30,53,44
803,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_deleteClass_QRCode,32,30,53,44
804,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_viewRecord_deleteClass_accessCard,34,32,56,46
805,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_viewRecord_deleteClass_barcode,35,33,59,49
806,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_viewRecord_deleteClass_fingerprint,34,32,56,46
807,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_viewRecord_deleteClass_QRCode,34,32,56,46
808,viewClass_email_studentAccess_teacherAccess_addNewClass_addNewSchedule_monitorAttendanceStatus_deleteClass_accessCard,29,27,49,40
809,viewClass_SMS_studentAccess_teacherAccess_addNewClass_addNewSchedule_monitorAttendanceStatus_deleteClass_barcode,30,28,52,43
810,viewClass_SMS_studentAccess_teacherAccess_addNewClass_addNewSchedule_monitorAttendanceStatus_deleteClass_fingerprint,29,27,49,40
811,viewClass_email_studentAccess_teacherAccess_addNewClass_addNewSchedule_monitorAttendanceStatus_deleteClass_QRCode,29,27,49,40
812,viewClass_email_studentAccess_teacherAccess_addNewClass_addNewSchedule_viewRecord_monitorAttendanceStatus_deleteClass_accessCard,31,29,52,42
813,viewClass_SMS_studentAccess_teacherAccess_addNewClass_addNewSchedule_viewRecord_monitorAttendanceStatus_deleteClass_barcode,32,30,55,45
814,viewClass_SMS_studentAccess_teacherAccess_addNewClass_addNewSchedule_viewRecord_monitorAttendanceStatus_deleteClass_fingerprint,31,29,52,42
815,viewClass_email_studentAccess_teacherAccess_addNewClass_addNewSchedule_viewRecord_monitorAttendanceStatus_deleteClass_QRCode,31,29,52,42
816,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_monitorAttendanceStatus_deleteClass_accessCard,33,31,55,45
817,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_monitorAttendanceStatus_deleteClass_barcode,34,32,58,48
818,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_monitorAttendanceStatus_deleteClass_fingerprint,33,31,55,45
819,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_monitorAttendanceStatus_deleteClass_QRCode,33,31,55,45
820,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_viewRecord_monitorAttendanceStatus_deleteClass_accessCard,35,33,58,47
821,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_viewRecord_monitorAttendanceStatus_deleteClass_barcode,36,34,61,50
822,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_viewRecord_monitorAttendanceStatus_deleteClass_fingerprint,35,33,58,47
823,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_viewRecord_monitorAttendanceStatus_deleteClass_QRCode,35,33,58,47
824,viewClass_email_teacherAccess_updateRecord_addNewClass_addNewSchedule_traceAttendanceActivity_deleteClass_accessCard,31,29,51,41
825,viewClass_SMS_teacherAccess_updateRecord_addNewClass_addNewSchedule_traceAttendanceActivity_deleteClass_barcode,32,30,54,44
826,viewClass_SMS_teacherAccess_updateRecord_addNewClass_addNewSchedule_traceAttendanceActivity_deleteClass_fingerprint,31,29,51,41
827,viewClass_email_teacherAccess_updateRecord_addNewClass_addNewSchedule_traceAttendanceActivity_deleteClass_QRCode,31,29,51,41
828,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_traceAttendanceActivity_deleteClass_accessCard,33,31,55,45
829,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_traceAttendanceActivity_deleteClass_barcode,34,32,58,48
830,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_traceAttendanceActivity_deleteClass_fingerprint,33,31,55,45
831,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_traceAttendanceActivity_deleteClass_QRCode,33,31,55,45
832,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_viewRecord_traceAttendanceActivity_deleteClass_accessCard,35,33,58,47
833,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_viewRecord_traceAttendanceActivity_deleteClass_barcode,36,34,61,50
834,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_viewRecord_traceAttendanceActivity_deleteClass_fingerprint,35,33,58,47
835,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_viewRecord_traceAttendanceActivity_deleteClass_QRCode,35,33,58,47
836,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_monitorAttendanceStatus_traceAttendanceActivity_deleteClass_accessCard,34,32,57,46
837,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_monitorAttendanceStatus_traceAttendanceActivity_deleteClass_barcode,35,33,60,49
838,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_monitorAttendanceStatus_traceAttendanceActivity_deleteClass_fingerprint,34,32,57,46
839,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_monitorAttendanceStatus_traceAttendanceActivity_deleteClass_QRCode,34,32,57,46
840,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_viewRecord_monitorAttendanceStatus_traceAttendanceActivity_deleteClass_accessCard,36,34,60,48
841,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_viewRecord_monitorAttendanceStatus_traceAttendanceActivity_deleteClass_barcode,37,35,63,51
842,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_viewRecord_monitorAttendanceStatus_traceAttendanceActivity_deleteClass_fingerprint,36,34,60,48
843,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_viewRecord_monitorAttendanceStatus_traceAttendanceActivity_deleteClass_QRCode,36,34,60,48
844,viewClass_email_studentAccess_teacherAccess_addNewClass_updateClassDetail_addNewSchedule_viewRecord_deleteClass_accessCard,33,31,59,50
845,viewClass_SMS_studentAccess_teacherAccess_addNewClass_updateClassDetail_addNewSchedule_viewRecord_deleteClass_barcode,34,32,62,53
846,viewClass_SMS_studentAccess_teacherAccess_addNewClass_updateClassDetail_addNewSchedule_viewRecord_deleteClass_fingerprint,33,31,59,50
847,viewClass_email_studentAccess_teacherAccess_addNewClass_updateClassDetail_addNewSchedule_viewRecord_deleteClass_QRCode,33,31,59,50
848,viewClass_email_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_deleteClass_accessCard,33,31,58,49
849,viewClass_SMS_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_deleteClass_barcode,34,32,61,52
850,viewClass_SMS_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_deleteClass_fingerprint,33,31,58,49
851,viewClass_email_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_deleteClass_QRCode,33,31,58,49
852,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_deleteClass_accessCard,35,33,62,53
853,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_deleteClass_barcode,36,34,65,56
854,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_deleteClass_fingerprint,35,33,62,53
855,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_deleteClass_QRCode,35,33,62,53
856,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_viewRecord_deleteClass_accessCard,37,35,65,55
857,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_viewRecord_deleteClass_barcode,38,36,68,58
858,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_viewRecord_deleteClass_fingerprint,37,35,65,55
859,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_viewRecord_deleteClass_QRCode,37,35,65,55
860,viewClass_email_studentAccess_teacherAccess_addNewClass_updateClassDetail_addNewSchedule_monitorAttendanceStatus_deleteClass_accessCard,32,30,58,49
861,viewClass_SMS_studentAccess_teacherAccess_addNewClass_updateClassDetail_addNewSchedule_monitorAttendanceStatus_deleteClass_barcode,33,31,61,52
862,viewClass_SMS_studentAccess_teacherAccess_addNewClass_updateClassDetail_addNewSchedule_monitorAttendanceStatus_deleteClass_fingerprint,32,30,58,49
863,viewClass_email_studentAccess_teacherAccess_addNewClass_updateClassDetail_addNewSchedule_monitorAttendanceStatus_deleteClass_QRCode,32,30,58,49
864,viewClass_email_studentAccess_teacherAccess_addNewClass_updateClassDetail_addNewSchedule_viewRecord_monitorAttendanceStatus_deleteClass_accessCard,34,32,61,51
865,viewClass_SMS_studentAccess_teacherAccess_addNewClass_updateClassDetail_addNewSchedule_viewRecord_monitorAttendanceStatus_deleteClass_barcode,35,33,64,54
866,viewClass_SMS_studentAccess_teacherAccess_addNewClass_updateClassDetail_addNewSchedule_viewRecord_monitorAttendanceStatus_deleteClass_fingerprint,34,32,61,51
867,viewClass_email_studentAccess_teacherAccess_addNewClass_updateClassDetail_addNewSchedule_viewRecord_monitorAttendanceStatus_deleteClass_QRCode,34,32,61,51
868,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_monitorAttendanceStatus_deleteClass_accessCard,36,34,64,54
869,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_monitorAttendanceStatus_deleteClass_barcode,37,35,67,57
870,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_monitorAttendanceStatus_deleteClass_fingerprint,36,34,64,54
871,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_monitorAttendanceStatus_deleteClass_QRCode,36,34,64,54
872,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_viewRecord_monitorAttendanceStatus_deleteClass_accessCard,38,36,67,56
873,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_viewRecord_monitorAttendanceStatus_deleteClass_barcode,39,37,70,59
874,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_viewRecord_monitorAttendanceStatus_deleteClass_fingerprint,38,36,67,56
875,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_viewRecord_monitorAttendanceStatus_deleteClass_QRCode,38,36,67,56
876,viewClass_email_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_traceAttendanceActivity_deleteClass_accessCard,34,32,60,50
877,viewClass_SMS_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_traceAttendanceActivity_deleteClass_barcode,35,33,63,53
878,viewClass_SMS_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_traceAttendanceActivity_deleteClass_fingerprint,34,32,60,50
879,viewClass_email_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_traceAttendanceActivity_deleteClass_QRCode,34,32,60,50
880,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_traceAttendanceActivity_deleteClass_accessCard,36,34,64,54
881,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_traceAttendanceActivity_deleteClass_barcode,37,35,67,57
882,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_traceAttendanceActivity_deleteClass_fingerprint,36,34,64,54
883,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_traceAttendanceActivity_deleteClass_QRCode,36,34,64,54
884,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_viewRecord_traceAttendanceActivity_deleteClass_accessCard,38,36,67,56
885,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_viewRecord_traceAttendanceActivity_deleteClass_barcode,39,37,70,59
886,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_viewRecord_traceAttendanceActivity_deleteClass_fingerprint,38,36,67,56
887,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_viewRecord_traceAttendanceActivity_deleteClass_QRCode,38,36,67,56
888,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_monitorAttendanceStatus_traceAttendanceActivity_deleteClass_accessCard,37,35,66,55
889,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_monitorAttendanceStatus_traceAttendanceActivity_deleteClass_barcode,38,36,69,58
890,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_monitorAttendanceStatus_traceAttendanceActivity_deleteClass_fingerprint,37,35,66,55
891,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_monitorAttendanceStatus_traceAttendanceActivity_deleteClass_QRCode,37,35,66,55
892,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_viewRecord_monitorAttendanceStatus_traceAttendanceActivity_deleteClass_accessCard,39,37,69,57
893,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_viewRecord_monitorAttendanceStatus_traceAttendanceActivity_deleteClass_barcode,40,38,72,60
894,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_viewRecord_monitorAttendanceStatus_traceAttendanceActivity_deleteClass_fingerprint,39,37,69,57
895,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_viewRecord_monitorAttendanceStatus_traceAttendanceActivity_deleteClass_QRCode,39,37,69,57
896,viewClass_viewSchedule_email_studentAccess_teacherAccess_addNewSchedule_viewRecord_accessCard,25,23,38,30
897,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_addNewSchedule_viewRecord_barcode,26,24,41,33
898,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_addNewSchedule_viewRecord_fingerprint,25,23,38,30
899,viewClass_viewSchedule_email_studentAccess_teacherAccess_addNewSchedule_viewRecord_QRCode,25,23,38,30
900,viewClass_viewSchedule_email_teacherAccess_updateRecord_addNewSchedule_accessCard,25,23,37,29
901,viewClass_viewSchedule_SMS_teacherAccess_updateRecord_addNewSchedule_barcode,26,24,40,32
902,viewClass_viewSchedule_SMS_teacherAccess_updateRecord_addNewSchedule_fingerprint,25,23,37,29
903,viewClass_viewSchedule_email_teacherAccess_updateRecord_addNewSchedule_QRCode,25,23,37,29
904,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_accessCard,27,25,41,33
905,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_barcode,28,26,44,36
906,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_fingerprint,27,25,41,33
907,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_QRCode,27,25,41,33
908,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_accessCard,29,27,44,35
909,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_barcode,30,28,47,38
910,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_fingerprint,29,27,44,35
911,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_QRCode,29,27,44,35
912,viewClass_viewSchedule_email_studentAccess_teacherAccess_addNewSchedule_monitorAttendanceStatus_accessCard,24,22,37,29
913,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_addNewSchedule_monitorAttendanceStatus_barcode,25,23,40,32
914,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_addNewSchedule_monitorAttendanceStatus_fingerprint,24,22,37,29
915,viewClass_viewSchedule_email_studentAccess_teacherAccess_addNewSchedule_monitorAttendanceStatus_QRCode,24,22,37,29
916,viewClass_viewSchedule_email_studentAccess_teacherAccess_addNewSchedule_viewRecord_monitorAttendanceStatus_accessCard,26,24,40,31
917,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_addNewSchedule_viewRecord_monitorAttendanceStatus_barcode,27,25,43,34
918,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_addNewSchedule_viewRecord_monitorAttendanceStatus_fingerprint,26,24,40,31
919,viewClass_viewSchedule_email_studentAccess_teacherAccess_addNewSchedule_viewRecord_monitorAttendanceStatus_QRCode,26,24,40,31
920,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_monitorAttendanceStatus_accessCard,28,26,43,34
921,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_monitorAttendanceStatus_barcode,29,27,46,37
922,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_monitorAttendanceStatus_fingerprint,28,26,43,34
923,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_monitorAttendanceStatus_QRCode,28,26,43,34
924,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_monitorAttendanceStatus_accessCard,30,28,46,36
925,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_monitorAttendanceStatus_barcode,31,29,49,39
926,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_monitorAttendanceStatus_fingerprint,30,28,46,36
927,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_monitorAttendanceStatus_QRCode,30,28,46,36
928,viewClass_viewSchedule_email_teacherAccess_updateRecord_addNewSchedule_traceAttendanceActivity_accessCard,26,24,39,30
929,viewClass_viewSchedule_SMS_teacherAccess_updateRecord_addNewSchedule_traceAttendanceActivity_barcode,27,25,42,33
930,viewClass_viewSchedule_SMS_teacherAccess_updateRecord_addNewSchedule_traceAttendanceActivity_fingerprint,26,24,39,30
931,viewClass_viewSchedule_email_teacherAccess_updateRecord_addNewSchedule_traceAttendanceActivity_QRCode,26,24,39,30
932,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_traceAttendanceActivity_accessCard,28,26,43,34
933,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_traceAttendanceActivity_barcode,29,27,46,37
934,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_traceAttendanceActivity_fingerprint,28,26,43,34
935,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_traceAttendanceActivity_QRCode,28,26,43,34
936,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_traceAttendanceActivity_accessCard,30,28,46,36
937,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_traceAttendanceActivity_barcode,31,29,49,39
938,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_traceAttendanceActivity_fingerprint,30,28,46,36
939,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_traceAttendanceActivity_QRCode,30,28,46,36
940,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_monitorAttendanceStatus_traceAttendanceActivity_accessCard,29,27,45,35
941,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_monitorAttendanceStatus_traceAttendanceActivity_barcode,30,28,48,38
942,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_monitorAttendanceStatus_traceAttendanceActivity_fingerprint,29,27,45,35
943,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_monitorAttendanceStatus_traceAttendanceActivity_QRCode,29,27,45,35
944,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_viewRecord_monitorAttendanceStatus_traceAttendanceActivity_accessCard,31,29,48,37
